Transfer from 0x6fc48de8f167456b7aa27dd4ecfabba329ea623d to 0x8f15b5b881ecbf3756764fbeba3e95559e32c14a for 0.9322 ETH detected, 0x7631e464c4299fd01d62f09647f68b8743d9e04747187b8956e6faa4d7ed3eee, 1635552047, 4118.263464113224 USD (1 ETH = 4417.78959892 USD)
Transfer from 0xb8ba36e591facee901ffd3d5d82df491551ad7ef to 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 for 0.00 ETH detected, 0x2418e5a8fbbd32664df6afa15c3c6678c78c059fd9c18aba7fd538b9f0c37bb6, 1635552047, 0.00 USD (1 ETH = 4417.78959892 USD)
Transfer from 0x1d2029927f3d9c9e05a6f66b0cdcf47d0f52fd01 to 0x6254b927ecc25ddd233aaecd5296d746b1c006b4 for 0.530166954022305135 ETH detected, 0x1dfd1a96eceaa45002619855e75587a7e0e7a445714d18c866521092c7c6276b, 1635552047, 2342.16605517083748308551 USD (1 ETH = 4417.78959892 USD)
Transfer from 0xbb03f19dc3a47081a0f3f11e92d14995b5b790a8 to 0x6254b927ecc25ddd233aaecd5296d746b1c006b4 for 0.064796735882687288 ETH detected, 0x369c1bfc094e2526e32db74e12cc14c50b67d7b80594411b84eb53dbf49b93a8, 1635552047, 286.2583458265022462253 USD (1 ETH = 4417.78959892 USD)
Transfer from 0xee5b5b923ffce93a870b3104b7ca09c3db80047a to 0xdac17f958d2ee523a2206206994597c13d831ec7 for 0.00 ETH detected, 0xedc061e36bd15d527d8a9c07bcb0ec54532888474ce9471b929b4cc0c25bad5f, 1635552081, 0.00 USD (1 ETH = 4418.0738235 USD)
Transfer from 0x0b673ba3cdfe719308834a7d918c1d4f7af8ede9 to 0x5b579b11881fb50f4ef2f0ecb0f7ce164a866ca0 for 0.090472560803215395 ETH detected, 0x3bce3891f1cbc41aa14e4da496f13594bc8ba2182a8debd85ba6a7a85a744b61, 1635552081, 399.71445262969807128171 USD (1 ETH = 4418.0738235 USD)
Transfer from 0xc145990e84155416144c532e31f89b840ca8c2ce to 0xf56cba49337a624e94042e325ad6bc864436e370 for 0.90674948 ETH detected, 0xd2f3d3cc0465136e172d77035bb853bdf83ba14692cd8c8692129538d3f68c05, 1635552089, 4006.08614206023678 USD (1 ETH = 4418.0738235 USD)
Transfer from 0x02dbea1cb7eefa85f334a35c5f995335df02ccde to 0x7abe0ce388281d2acf297cb089caef3819b13448 for 0.104973385294900746 ETH detected, 0x768d2cb5d06cc5503f29501c58d47f46fcb95f30d0e26a906fb951f40d6a8186, 1635552109, 464.47633297592681817711 USD (1 ETH = 4424.70566869 USD)
Transfer from 0x7abe0ce388281d2acf297cb089caef3819b13448 to 0x4b6df6f125d59daedbf8824f41106a076ddaea3b for 0.12 ETH detected, 0x2f1a63431613bfc9f198e383548eb52e3c1a5b1b7ff22880f750ae6009a5d358, 1635552109, 530.9646802428 USD (1 ETH = 4424.70566869 USD)
Transfer from 0x66a16911da02eac709e6a9d54ed6781998dfbfbc to 0x5b579b11881fb50f4ef2f0ecb0f7ce164a866ca0 for 0.22302805 ETH detected, 0xce5b39b401d149df447532a41afc54b0c24922fc65e62be7deb837affe9ae1f5, 1635552109, 986.8334771118767545 USD (1 ETH = 4424.70566869 USD)
Transfer from 0xd7efcbb86efdd9e8de014dafa5944aae36e817e4 to 0x591c2c4c3b63c840ec9257e8ec15fe5f937c3af9 for 0.032 ETH detected, 0x902babcc4d8b7c214782fa7f0911cd9d51dae90ec8f2e7e54e04d585077da4d3, 1635552124, 141.59058139808 USD (1 ETH = 4424.70566869 USD)
Transfer from 0x524dedba27290f0b69476e3438f2d993e158697c to 0x227375d64000fcbc142dcaadaca20655e5c220ad for 0.05611518 ETH detected, 0x48dc0b6347ac99b6e1b4eea06d4be6370c2e653a02ecc17424e6ad71461015ca, 1635552124, 248.2931550455597142 USD (1 ETH = 4424.70566869 USD)
Transfer from 0x6e9f53ab760cc02066f01de90599fff5d4d56079 to 0xaf1931c20ee0c11bea17a41bfbbad299b2763bc0 for 0.057 ETH detected, 0xec6aca4a787885edcf272288d5da3fd516f28426aafbd3853232d38e48fd7919, 1635552156, 252.20822311533 USD (1 ETH = 4424.70566869 USD)
Transfer from 0xdd56a5c540c68fc348dfa04ae6bc51bd301363a4 to 0xab3b229eb4bcff881275e7ea2f0fd24eeac8c83a for 0.0190780641380811 ETH detected, 0x08514ba408f030bac609c2bf951e0bb255c3caf8128ccf31efaf5576707dc7ee, 1635552163, 84.41481853939884206895 USD (1 ETH = 4424.70566869 USD)
Transfer from 0x000000000035b5e5ad9019092c665357240f594e to 0xab3b229eb4bcff881275e7ea2f0fd24eeac8c83a for 0.165388095523025341 ETH detected, 0x0630dd70b43ebb7feba4dca987b047526c14ee73cc15bf9571f7a0a4a8ad2309, 1635552163, 731.79364379457343674122 USD (1 ETH = 4424.70566869 USD)
Transfer from 0x9e5443c0d6843b21a98ac7db07ce9da2042ae75d to 0x58f56615180a8eea4c462235d9e215f72484b4a3 for 0.50 ETH detected, 0x29bbcd9b2e7d386310dfb7496f4bfc2869209b97762ab76c9196aec8294ee10e, 1635552163, 2212.352834345 USD (1 ETH = 4424.70566869 USD)
Transfer from 0x9c2c540a87eb74c06cdb5b5a52351365eae51bce to 0xaf1931c20ee0c11bea17a41bfbbad299b2763bc0 for 1.50792059 ETH detected, 0xee08ee74cab7a753e7003813ddf7b62960a3e91ea03c7f69753c77c9f2284677, 1635552244, 6672.3177670773120222 USD (1 ETH = 4424.84691258 USD)
Transfer from 0x7abe0ce388281d2acf297cb089caef3819b13448 to 0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9 for 0.00 ETH detected, 0xbf521663dc56675e8454a2eae8a99f8ee5dd297edf3fa08039a08f04c367aded, 1635552244, 0.00 USD (1 ETH = 4424.84691258 USD)
Transfer from 0xd6af5987a5897cb758159baf027c809b95709725 to 0x832f166799a407275500430b61b622f0058f15d6 for 0.12156804546842 ETH detected, 0x8f4622ed94bc8b7993cb081f3e38c6333928947bef88f228c35bbab8c0a59a70, 1635552257, 537.91999065932329689072 USD (1 ETH = 4424.84691258 USD)
Transfer from 0x416299aade6443e6f6e8ab67126e65a7f606eef5 to 0xc774b7530ce5375e0001e264dda79e22672f8013 for 0.17007835 ETH detected, 0xa4e14d7c5a76e9dec2437543ac8d8f50a35ecaeaa347f6f2df670f00a06e6db9, 1635552259, 752.570661894200643 USD (1 ETH = 4424.84691258 USD)
Transfer from 0x88babafdd7d4f46444beb998cbb54eefe4515268 to 0x832f166799a407275500430b61b622f0058f15d6 for 0.12779220880635 ETH detected, 0x7ed3ee3a5b531155f0cc19e7c9156c1f96f572bd82f9149a73faa4ca36f6e15f, 1635552259, 565.46096058855648459888 USD (1 ETH = 4424.84691258 USD)
Transfer from 0x73fa5e7efbafafbc5caba14d18d1d00862b6de7d to 0x832f166799a407275500430b61b622f0058f15d6 for 0.129830626030246 ETH detected, 0xacafd91c705fa81a804eafcbbee5820c75cbb0b0ee65599e1f3ff574f2ad0f43, 1635552259, 574.48064474826259479789 USD (1 ETH = 4424.84691258 USD)
Transfer from 0xc145990e84155416144c532e31f89b840ca8c2ce to 0xf56cba49337a624e94042e325ad6bc864436e370 for 4.40 ETH detected, 0xf55c2d83f225a8956f4a887ba9d5990d7f4cc389f9c2165dfc9d5805a09a2115, 1635552264, 19469.326415352 USD (1 ETH = 4424.84691258 USD)
Transfer from 0x27e9f4748a2eb776be193a1f7dec2bb6daafe9cf to 0x2eb78e228030738613be80bdee9f37c2ad85f812 for 0.4490522 ETH detected, 0x4ef08d8925caa610a8484c51aea0a2b89d1675a2ac1eeb354351d0a24584535d, 1635552264, 1986.987240757256676 USD (1 ETH = 4424.84691258 USD)
Transfer from 0xd7efcbb86efdd9e8de014dafa5944aae36e817e4 to 0x30fd20e0562c7364c668216246ff352a783224d6 for 0.171 ETH detected, 0x2fa934e9e538d4c770874e528a71c4cf7a08fc56f6459040a9fdcd16d652db40, 1635552264, 756.64882205118 USD (1 ETH = 4424.84691258 USD)
Transfer from 0x7abe0ce388281d2acf297cb089caef3819b13448 to 0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce for 0.00 ETH detected, 0x497ef978d961f2057d1800ba9282d1f098f7a9d131363b7c999008160bd88c3f, 1635552294, 0.00 USD (1 ETH = 4424.84691258 USD)
Transfer from 0x7abe0ce388281d2acf297cb089caef3819b13448 to 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 for 0.00 ETH detected, 0x5bae6cf9fe256df65ce60f5f98cb02004dfe98a9d1cf703cda2a61c48fa1facb, 1635552294, 0.00 USD (1 ETH = 4424.84691258 USD)
Transfer from 0xb09b8957a65dc4a641170ba106f4c7cd95f7f983 to 0x6254b927ecc25ddd233aaecd5296d746b1c006b4 for 0.07938049719181197 ETH detected, 0x5cc18dbcaf036dcef03e8cdd44a36c581dabc054538e14dd2b7dfd57bfdd946b, 1635552311, 351.24654791825455551039 USD (1 ETH = 4424.84691258 USD)
Transfer from 0x7abe0ce388281d2acf297cb089caef3819b13448 to 0x514910771af9ca656af840dff83e8264ecf986ca for 0.00 ETH detected, 0xb34dd8c6453adb9b770bf9fb15f8afab3fe29fe4997335d2c421825108516650, 1635552311, 0.00 USD (1 ETH = 4424.84691258 USD)
Transfer from 0xae45a8240147e6179ec7c9f92c5a18f9a97b3fca to 0x32d4703e5834f1b474b17dfdb0ac32cc22575145 for 0.006635272376729246 ETH detected, 0x481e556e824d6a1328dd3aa0d1db8692a052ec448554e5671311eebacb50ca5f, 1635552323, 29.3442788319475967167 USD (1 ETH = 4422.46786053 USD)
Transfer from 0x8e1cf106f32bbb42efcc27e1c49b51a1759d2d11 to 0x6254b927ecc25ddd233aaecd5296d746b1c006b4 for 0.0648316363799846 ETH detected, 0x880bda015b4aad59cd9692b7825d41343f591b8183e5842075fc77fb1184182a, 1635552323, 286.71582823604940807635 USD (1 ETH = 4422.46786053 USD)
Transfer from 0x416299aade6443e6f6e8ab67126e65a7f606eef5 to 0x347c3327f3b63a3818ba33943aa0424af58951cb for 0.0446919 ETH detected, 0xccd5f8b05f8ec8ddbf401e47a9372603d2b8567dbc5579b36aef302fba6b6b78, 1635552336, 197.648491376020707 USD (1 ETH = 4422.46786053 USD)
Transfer from 0x3212f8b60859541d341590c8fcc5ed81df49e8cc to 0x7abe0ce388281d2acf297cb089caef3819b13448 for 0.106576795788440121 ETH detected, 0xc606f9c79cb0605ca1db0cc73c5cfa718828821521b46efa9d5bf570ada128d8, 1635552336, 471.33245405264549642488 USD (1 ETH = 4422.46786053 USD)
Transfer from 0x292f04a44506c2fd49bac032e1ca148c35a478c8 to 0xdac17f958d2ee523a2206206994597c13d831ec7 for 0.00 ETH detected, 0x782c7b91eba2f42d5e090d8b0f89587102f4a396356d76d3157c45c8fe4047ae, 1635552336, 0.00 USD (1 ETH = 4422.46786053 USD)
Transfer from 0x0decf42d1af551a188f1275632b822534b953af2 to 0x6254b927ecc25ddd233aaecd5296d746b1c006b4 for 0.045061854418741504 ETH detected, 0x44a5ed7bea12def147a49fe0bd7ad036c799ad26ec56b85ee28882288b76ab42, 1635552336, 199.28460290276606592999 USD (1 ETH = 4422.46786053 USD)
Transfer from 0xeb6c4be4b92a52e969f4bf405025d997703d5383 to 0x9bb5e08fa9943aa5a887bd115c640a63f5d0c37c for 0.10 ETH detected, 0xd5493c044040836415b02c9eba3c79f98756fe678ad77fe3da6232e375d2b1e0, 1635552365, 442.246786053 USD (1 ETH = 4422.46786053 USD)
Transfer from 0xc39875eb546ffe6b740f05d1d9793b4b9be53f16 to 0x292f04a44506c2fd49bac032e1ca148c35a478c8 for 0.03613503 ETH detected, 0xd58c49a55e17049c382d75c11f970a7ab3458a4f7a56789e1ce9928115c87cd0, 1635552365, 159.8060088142873659 USD (1 ETH = 4422.46786053 USD)
Transfer from 0xf2d373481e1da4a8ca4734b28f5a642d55fda7d3 to 0x7a250d5630b4cf539739df2c5dacb4c659f2488d for 8.00 ETH detected, 0xa6b116d450693dd5a343f4857445d33de1d237ac1ef612c3e36426e8fef0db4c, 1635552404, 35304.37393872 USD (1 ETH = 4413.04674234 USD)
Transfer from 0xf56cba49337a624e94042e325ad6bc864436e370 to 0xc145990e84155416144c532e31f89b840ca8c2ce for 25.3478215 ETH detected, 0xbd776cc2423055a22dabb21b419743191b30e0b03389e889508302329d5dc461, 1635552414, 111861.12109599081231 USD (1 ETH = 4413.04674234 USD)
Transfer from 0xeb6c4be4b92a52e969f4bf405025d997703d5383 to 0x1e9f1f1f24ac1aa8f6298c43bfbca3e247f6e528 for 0.18 ETH detected, 0x31c969b3907e7c6fda4a3bc5c04cf82cd0e623e978f8190d1448e8c19e25e3c2, 1635552414, 794.3484136212 USD (1 ETH = 4413.04674234 USD)
Transfer from 0x4c8cfe078a5b989cea4b330197246ced82764c63 to 0xdf574c24545e5ffecb9a659c229253d4111d87e1 for 0.00 ETH detected, 0x0be171bcbecf6f5aa76ffb53672b9c125ab04a11c9a00c3834d4eabd4d7b1ee4, 1635552414, 0.00 USD (1 ETH = 4413.04674234 USD)
Transfer from 0xd7efcbb86efdd9e8de014dafa5944aae36e817e4 to 0x630f1ebcda3bee959252861cfe7b927886526f16 for 0.01497 ETH detected, 0x38f0f8167dea3301890fea4863a1185fa902327368cdccef877e206efc195a00, 1635552414, 66.0633097328298 USD (1 ETH = 4413.04674234 USD)
Transfer from 0x7abe0ce388281d2acf297cb089caef3819b13448 to 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 for 0.00 ETH detected, 0x0d66e286239bd36d8700f1f9ec24520232e14c4d9d67afbf78d621c4a49da085, 1635552414, 0.00 USD (1 ETH = 4413.04674234 USD)
Transfer from 0x7abe0ce388281d2acf297cb089caef3819b13448 to 0x1f9840a85d5af5bf1d1762f925bdaddc4201f984 for 0.00 ETH detected, 0x8a9bf3a1ee6cfbd485f7fc306fbd1df627cb393bf651cd8ae854cb55417b113a, 1635552414, 0.00 USD (1 ETH = 4413.04674234 USD)
Transfer from 0x84c9d5273b734558f4493f0215cabd10d0f7f86c to 0x11b11301e1d47f457fb413dc7e48efb777b0fa28 for 0.00784773 ETH detected, 0x50f9a81f914b03164a3cdc373273cdfae1c1df22cb6963b1b89b1cd409299311, 1635552414, 34.6323993112638882 USD (1 ETH = 4413.04674234 USD)
Transfer from 0x808947a7b7c2639e1452d82c74ab4bf2f525cbf5 to 0x366064cc2baa69ff0bb0dd7dd07cb266e5105759 for 0.10 ETH detected, 0x08724c7182c67029ccd47f7f0b0fc9b5615e51e35fb7274dd95034fe079d856a, 1635552414, 441.304674234 USD (1 ETH = 4413.04674234 USD)
Transfer from 0xeb6c4be4b92a52e969f4bf405025d997703d5383 to 0x5a9f0e8dccd8123ebc912f83ccedc2fe13ee18b2 for 0.02 ETH detected, 0x937eb05161eb4fd85df90784ebd2b55b66d9a1758c28b2638d48706394bfe02e, 1635552462, 88.2413257104 USD (1 ETH = 4412.06628552 USD)
Transfer from 0x6fc48de8f167456b7aa27dd4ecfabba329ea623d to 0xef971d8fde6a951cca4d4dc0b4535e0a52ad6a0a for 0.02 ETH detected, 0x40a2db9be34a1940a80fdc793b3aee86812f79534c6931219e62e48befb345cb, 1635552462, 88.2413257104 USD (1 ETH = 4412.06628552 USD)
Transfer from 0x58f56615180a8eea4c462235d9e215f72484b4a3 to 0x728ebdb874050b24ec83ce40253aa74c446372c4 for 1.20 ETH detected, 0xd7c419ab62ddb3c157b9498b01af4176c69c5cbc60aec32e70adf6d32a0ca5ce, 1635552497, 5294.479542624 USD (1 ETH = 4412.06628552 USD)
Transfer from 0xf2d373481e1da4a8ca4734b28f5a642d55fda7d3 to 0x7a250d5630b4cf539739df2c5dacb4c659f2488d for 8.00 ETH detected, 0xc3dbd458291f204c71382497d9b68e6979d468d5745d602dceb33bb7fcd77cf8, 1635552512, 35296.53028416 USD (1 ETH = 4412.06628552 USD)
Transfer from 0x4c34e5afd812ffa835b8f290c0ac81e8c8f24661 to 0x292f04a44506c2fd49bac032e1ca148c35a478c8 for 0.02408153 ETH detected, 0xced7011e20caf5192c4242bb644077cff66d67ba6f2e0c32485a48f52ff7545e, 1635552512, 106.2493066167384456 USD (1 ETH = 4412.06628552 USD)
Transfer from 0x27e9f4748a2eb776be193a1f7dec2bb6daafe9cf to 0x43fef11913a462f7ea33d63c5dab2ea4e29dc147 for 0.31770276 ETH detected, 0x0c131f694da2c5767756bdd8069de18b3c94fbf6e8239b6459df89f513c3fed3, 1635552536, 1401.7256362126520352 USD (1 ETH = 4412.06628552 USD)
Transfer from 0x14d4fff21ee1bea3142f162b0ba6c878a171bd3a to 0x3c979fb790c86e361738ed17588c1e8b4c4cc49a for 1.221488177 ETH detected, 0xd1ea7ea2e3c4632b434f9cf81aa2354e3e1cf547ee3003612cb3beb4a7e5ccf2, 1635552536, 5389.28680390298629704 USD (1 ETH = 4412.06628552 USD)
Transfer from 0x7abe0ce388281d2acf297cb089caef3819b13448 to 0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce for 0.00 ETH detected, 0x2c7be7fa01282a0b2926bc5752bc4e78e6d82bf5628fb61213a9c42e8543fc9b, 1635552539, 0.00 USD (1 ETH = 4411.11987093 USD)
Transfer from 0x7abe0ce388281d2acf297cb089caef3819b13448 to 0x7e80e28af656692e68e8197204969684c0f724fa for 0.12 ETH detected, 0x52e2a56037f4145cb6eb8de432aa9222e197f5d4ed4e95ba8d68377104706d84, 1635552539, 529.3343845116 USD (1 ETH = 4411.11987093 USD)
Transfer from 0xaeef951dc9190c2a97d494674b963dc099366344 to 0x6254b927ecc25ddd233aaecd5296d746b1c006b4 for 0.298730159304733193 ETH detected, 0xd32ca4d37567cd757c95850f384dde557f37357b60fe1e6ffa0eb57ba765b8c6, 1635552550, 1317.73454175519302084425 USD (1 ETH = 4411.11987093 USD)
Transfer from 0xf261f8710991f000997b266aefbb7b9473ab3be2 to 0x227375d64000fcbc142dcaadaca20655e5c220ad for 0.05603895 ETH detected, 0x568d75bd6f2870d752c2301abf81295f063659fd587200ca9f6cd5a6f8686377, 1635552550, 247.1945258910527235 USD (1 ETH = 4411.11987093 USD)
Transfer from 0x7f85fb6f70b3c44fa605990dec6c24595ca9cbda to 0x292f04a44506c2fd49bac032e1ca148c35a478c8 for 0.09602575 ETH detected, 0xe0561cb0b5a75875c8fbaff39f96e64af6861be9abb1963ab7aa4db0d9e69c59, 1635552561, 423.5810939459564475 USD (1 ETH = 4411.11987093 USD)
Transfer from 0x6745474f0b24082df344b921049cb750502698c3 to 0x6254b927ecc25ddd233aaecd5296d746b1c006b4 for 0.079527510180114 ETH detected, 0xca6eb442b9c5cac283b7dcd43920680d41452679bf79afb91fa862fd5faae941, 1635552561, 350.80538044108872873269 USD (1 ETH = 4411.11987093 USD)
Transfer from 0x6871eacd33fbcfe585009ab64f0795d7152dc5a0 to 0xa8ec08cc807571cd0939e33f2158de7abc8a1ef3 for 0.017 ETH detected, 0xf156d1a7e30dce9027968223a0f4f534486f18fa9babfcb4a698560e6cf8f6d8, 1635552583, 74.98903780581 USD (1 ETH = 4411.11987093 USD)
Transfer from 0x6871eacd33fbcfe585009ab64f0795d7152dc5a0 to 0xa8ec08cc807571cd0939e33f2158de7abc8a1ef3 for 0.017 ETH detected, 0xf156d1a7e30dce9027968223a0f4f534486f18fa9babfcb4a698560e6cf8f6d8, 1635552583, 74.98903780581 USD (1 ETH = 4411.11987093 USD)
Transfer from 0x9e5443c0d6843b21a98ac7db07ce9da2042ae75d to 0x58f56615180a8eea4c462235d9e215f72484b4a3 for 4.49962 ETH detected, 0x180d5ddcb69d9d0188df47555d4e9fbf9b97438f3563153cffb30699f9a48198, 1635552598, 19848.3631936340466 USD (1 ETH = 4411.11987093 USD)
Transfer from 0x0f635b8eb942d7fbd2d03fa91c412577ca0556bb to 0x500a746c9a44f68fe6aa86a92e7b3af4f322ae66 for 2.863990226002282 ETH detected, 0x2f8a218c050a659d39170103b146fbd4567e74ff77b6841cd9ad029fe95bf09a, 1635552600, 12633.40419606796770572546 USD (1 ETH = 4411.11987093 USD)
Transfer from 0xe3491cfc4f4184142e711e3ad962bf22ad16ad46 to 0x5b579b11881fb50f4ef2f0ecb0f7ce164a866ca0 for 39.996 ETH detected, 0x3177dce4fbe5abe6ca96242c22baca2b90ee1745c42eaa1878a705c391a0ece4, 1635552621, 176425.9363259316 USD (1 ETH = 4411.0895171 USD)
Transfer from 0xf161ea6796590d37b7bb0983bfc92aa8d195a209 to 0x227375d64000fcbc142dcaadaca20655e5c220ad for 0.05610231 ETH detected, 0x7aa52534001ee71bc9e43db0a92239bfd7d79133f7a901ca45d325f99aa24a36, 1635552621, 247.472311526094501 USD (1 ETH = 4411.0895171 USD)
Transfer from 0xff770290d36a42c4b3a4a7697983f601ac927ac1 to 0xaf1931c20ee0c11bea17a41bfbbad299b2763bc0 for 0.53 ETH detected, 0x1bb76017a79e90ec3568cd379f3ac303f1615635dfbd21540b72017cad1a6750, 1635552631, 2337.877444063 USD (1 ETH = 4411.0895171 USD)
Transfer from 0x4da705c57c6d6b8f2fb9c9a3750876cb2806eaa7 to 0xaf1931c20ee0c11bea17a41bfbbad299b2763bc0 for 0.16 ETH detected, 0x3a102fc2a1101d2e692c0e86fc4fc6a37063828c80adcfe1573ff6042acb13ce, 1635552631, 705.774322736 USD (1 ETH = 4411.0895171 USD)
Transfer from 0x894fd509527f8476face15476dbeb14180db8498 to 0xaf1931c20ee0c11bea17a41bfbbad299b2763bc0 for 0.27 ETH detected, 0xeddd7acb7f7ed69eb4183811ae90265afa4b17f20666a4ccc53b74f5d77d2af9, 1635552631, 1190.994169617 USD (1 ETH = 4411.0895171 USD)
Transfer from 0xf56cba49337a624e94042e325ad6bc864436e370 to 0xc145990e84155416144c532e31f89b840ca8c2ce for 0.00 ETH detected, 0x1bb89dacae39efbd00b2f5d10187933b957a022809a9e6d86f7c501eb57aea36, 1635552682, 0.00 USD (1 ETH = 4411.46697543 USD)
Transfer from 0xe0e1e1ab2f407eb52d3b737f62070aa8cf2f34a9 to 0x500a746c9a44f68fe6aa86a92e7b3af4f322ae66 for 0.127559791105194 ETH detected, 0x8570fc739a7efd6ce66463440d5604ad973b3146e7dc276bc8d6c47c5da87778, 1635552682, 562.72580585331279214338 USD (1 ETH = 4411.46697543 USD)
Transfer from 0x4837af4937be7bd71d333494edf6a6594f718c70 to 0x5b579b11881fb50f4ef2f0ecb0f7ce164a866ca0 for 11.297012 ETH detected, 0x59bfea5225e3fe852e0d1ee28c4ac5b65f88f6dfa4ea3c64557713382ec83847, 1635552682, 49836.39535903641516 USD (1 ETH = 4411.46697543 USD)
Transfer from 0x416299aade6443e6f6e8ab67126e65a7f606eef5 to 0x491bc82d8cc902ae9bcdbb843479cf6dc5af8337 for 0.00416583 ETH detected, 0x5b4a836be449710cb059f8b45382512f00832bf93a7df837e8d5956cb5bfa049, 1635552717, 18.3774214702555569 USD (1 ETH = 4411.46697543 USD)
Transfer from 0x19bac16f3d4b726e242bb9524ef7674ba04f4c91 to 0x5b579b11881fb50f4ef2f0ecb0f7ce164a866ca0 for 0.01736822 ETH detected, 0xe1237b65250426bef7a35282223b92cfc3a044685efeab06c25d6de261e64513, 1635552717, 76.6193289520028346 USD (1 ETH = 4411.46697543 USD)
Transfer from 0x4340f43548fec74abe3455ff9032627b9882e985 to 0x500a746c9a44f68fe6aa86a92e7b3af4f322ae66 for 0.103269030990558008 ETH detected, 0x4a86988f09d7ccc1415130e6d1153e16a2b7faab076162b45e3b4f67f4980e06, 1635552743, 455.77436449801945051204 USD (1 ETH = 4413.46607135 USD)
Transfer from 0x7abe0ce388281d2acf297cb089caef3819b13448 to 0xdac17f958d2ee523a2206206994597c13d831ec7 for 0.00 ETH detected, 0xf30362e12a77a9cd7f5ddbc576ae24b541ff8a2f42c7b7283d0bc50a858aeb64, 1635552743, 0.00 USD (1 ETH = 4413.46607135 USD)
Transfer from 0x079a892628ebf28d0ed8f00151cff225a093dc63 to 0x62a14550c3a49e35170dca8d402520ee964942b1 for 2.60834544 ETH detected, 0x90c6c3fce70d6eaeb01a87dec9fe11a179d2563caea44fef461b8e675cbb9471, 1635552810, 11498.0566160870400528 USD (1 ETH = 4408.18015887 USD)
Transfer from 0x079a892628ebf28d0ed8f00151cff225a093dc63 to 0x04b5335c8a7c9b44f181f7149fa54ba8be882e1f for 0.12293382 ETH detected, 0x251f7dc89e081e2f27eaca472a1f86ea3509ae37e559f34708b9294d709ca216, 1635552810, 541.9144261780959834 USD (1 ETH = 4408.18015887 USD)
