642	0xe3031c1bfaa7825813c562cbdcc69d96fcad2087	Gopax: WBTC Merchant Deposit Address	19,480.81102974 Ether	0.01654191%	500,989
643	0xee5b5b923ffce93a870b3104b7ca09c3db80047a		19,287.41052865 Ether	0.01637769%	817
644	0x997114ca0830e9bee7443368fa27f4af2d4e55a6	Plus Token Ponzi 2	19,273.7788971 Ether	0.01636612%	28
645	0x3d9256ad37128e9f47b34a82e06e981719477c18		19,243.68986462 Ether	0.01634057%	2,481
646	0xe189bf561cac870dc66a339aa90016fb75f378bb		19,051.66193818 Ether	0.01617751%	5
647	0xaec27ce2133e82d052520afb5c576d9f7eb93ed2		19,000.09429335 Ether	0.01613372%	100
648	0x31aa4198aba25afa719d9ef634c9d24d3e81d99f		18,980.66106804 Ether	0.01611722%	43
649	0x9998f48e2e1409e68720868e871b8fd6b6ec4ee2		18,920.08008519 Ether	0.01606578%	24
650	0x7b596c8f1b4db131503eb4f4a06f81c99d47dae1		18,882.51110571 Ether	0.01603387%	95,827
651	0x3081497418fa0f329202ffb88029378289726f78		18,843.20136941 Ether	0.01600049%	246
652	0x7534016ca9441b1628369a65fc40ff39fbf3b458		18,832.52820161 Ether	0.01599143%	131
653	0xabcdebb0d9c509460eb58ad134b4f57191f640b2		18,800.096456 Ether	0.01596389%	8
654	0x7a8c531438daed6a8836025cf3566648c1d4a7c9		18,775.68 Ether	0.01594316%	2
655	0x476b606f714d9975c4c609f0292119524129fe69		18,755.48409372 Ether	0.01592601%	526
656	0xcf04183bb08aa40c6c62f153d1f1496a963eb7c0		18,742.39035072 Ether	0.01591489%	2
657	0xff9b84447ab2fad78ead48c080bfee9c6479c235		18,738.861659 Ether	0.01591190%	4
658	0xc8519f29bd818a4f8da7c6b7c50b2a7cbc2131c0		18,595.57012603 Ether	0.01579022%	7
659	0x21a31ee1afc51d94c2efccaa2092ad1028285549	Binance 15	18,583.51365579 Ether	0.01577998%	2,060,990
660	0xc9ef09a66660c3f6073eea1a7f3a410913acb5de		18,508.20968207 Ether	0.01571604%	2
661	0xd4fb4b1e410695182e48348a154a8d780ee33561		18,397.78987166 Ether	0.01562228%	17
662	0x34828cd1c5c63ae550adcc55283677c41cead590		18,380 Ether	0.01560717%	2
663	0x53b36141490c419fa27ecabfeb8be1ecadc82431		18,139.48331812 Ether	0.01540294%	1
664	0x03eb9a9d211ede0c540f2abe096584809de94e2c		18,105.97611243 Ether	0.01537449%	1
665	0x2f71d24312e1c667ac1bf308f8fd1e34129ee2e3		18,089.85306129 Ether	0.01536080%	88
666	0xaae3630edf4ad72bec20f930180cc02a566b8ad9		18,061.59692346 Ether	0.01533680%	1
667	0x6f3f68525e5edad6f06f8b0eae0dd7b9f695af13		18,000.99989944 Ether	0.01528535%	46
668	0x2babfc6646731bc0af45b133701913789c73040c		18,000 Ether	0.01528450%	1
669	0xe3b11b7a5845727406935e0951ba77901dc4a48b		17,999.67581293 Ether	0.01528422%	7
670	0xed0eebb4d520a6b0eccc4df8e5214e7a6697c111		17,965.63310034 Ether	0.01525532%	68
671	0xd2404fe20038d7385c1bd185fa06936b33cd5ba0		17,953.24220181 Ether	0.01524480%	3
672	0xb175e4b5458f125a6e96f0a146f20da656be5e88		17,952.87597805 Ether	0.01524449%	425
673	0x99c9fc46f92e8a1c0dec1b1747d010903e884be1	Optimism: Gateway	17,920.04785893 Ether	0.01521661%	116,960
674	0xcf2ca2a17678e6983131f9aaf15e8996770d9c2a		17,916.44199653 Ether	0.01521355%	604
675	0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208	IDEX	17,841.92526487 Ether	0.01515027%	9,786,166
676	0x2910543af39aba0cd09dbb2d50200b3e800a63d2	Kraken	17,811.11431657 Ether	0.01512411%	54,773
677	0xaa083d6e13d0a3cb3725160538dddd38a9aa89fb		17,664.62311911 Ether	0.01499972%	546
678	0x79c92e41c1f59790143deddc22234296eee90f59		17,583.899412 Ether	0.01493117%	2
679	0xe2cde2af8d4c80028ae03f2abc3d0cbd4ffefe08		17,568.5672389 Ether	0.01491815%	47
680	0x24c3235558572cff8054b5a419251d3b0d43e91b	Etheroll: MultiSig 1	17,532.02547571 Ether	0.01488712%	159
681	0xbe776ae2e62ed017fce5c7c9f4125626d4bc5ae9		17,502.24088993 Ether	0.01486183%	2
682	0xa8e802312b67bb81af0bd250694975f79b1cbe54		17,403.84278464 Ether	0.01477828%	33
683	0xdc81b4b18881535ae033d924e6c9719348bdd3b8		17,350.01 Ether	0.01473257%	1
684	0x914b432dad9c29c081f93d84790919335bcbd33f		17,350 Ether	0.01473256%	3
685	0x41163b68269f2f0d8fcc624d44fd9a3e455d458b		17,326.70025246 Ether	0.01471277%	41
686	0x6f860d28d809b6054c53e3e86894126d7a6d29e2		17,250 Ether	0.01464765%	2
687	0xf93f532dc59b2e299f9cfcf978c5419b6dc20334		17,224.65530253 Ether	0.01462612%	14
688	0x4bea288eea42c4955eb9faad2a9faf4783cbddac		17,180.09468309 Ether	0.01458829%	29
689	0x97f20e77bbe03faee3279e474bcc78981f6b8677		17,127.05482323 Ether	0.01454325%	30
690	0x9da3cb66538f09dfe14dad5bd89009d8cba8afbf		17,118.51898688 Ether	0.01453600%	2
691	0x4a798625c037c7fa470571355e73943aef062fae		17,113.78822943 Ether	0.01453198%	111
692	0xaae65937bd6c9f5eee350e10c3f0c1e189488488		17,110.28600105 Ether	0.01452901%	1
693	0xbbf63e51527f3177e19baa859cb2ed69c031aeb7		17,100 Ether	0.01452027%	2
694	0x7b2e9f8678093cec16ebfc9e050f0c5696630c7e		17,100 Ether	0.01452027%	1
695	0xf49bbaec56f80f938700cd07f214be8442957755		17,100 Ether	0.01452027%	2
696	0x8bdc9f9fb9e2399cff176b1b8a1230e7606855e5		17,100 Ether	0.01452027%	2
697	0xd324d5634a6bf87baa7b25027fbc6101acdffa87		17,100 Ether	0.01452027%	2
698	0x814f948dc68e246d28afde2077cdf305bfa1dea6		17,100 Ether	0.01452027%	1
699	0x90875d559db224225ac6d63507fa7b370b70dd26		17,100 Ether	0.01452027%	1
700	0x4b3ab8e184ca2b02034a379f1ad8ee0cb85fbbd2		17,100 Ether	0.01452027%	1
701	0x2298937de1d04b818e74fc13273caa6476186204		17,100 Ether	0.01452027%	1
702	0xfdfb48a407d436530e2732df52d39c9c63995e42		17,099.98702199 Ether	0.01452026%	2
703	0x904f93d23a6cffea599b1ff3ea528b791df384c6		17,050.07327203 Ether	0.01447788%	59
704	0x798565e80cb60314099c0e0cb1f11baf5a0ea58c		17,050 Ether	0.01447782%	2
705	0x8d12a197cb00d4747a1fe03395095ce2a5cc6819	EtherDelta 2	17,040.01612129 Ether	0.01446934%	11,539,176
706	0xe86838c5cceeffd2a05bfb0b58ac87b153eff140		17,034.98920624 Ether	0.01446507%	2
707	0xba9603360dc9cc17c94ff72de4914ff6ff450269		17,020 Ether	0.01445234%	2
708	0x5ec074901908091dd04779c120eff22406497d8f		17,013.72768075 Ether	0.01444702%	2
709	0x498441a9ccd6cdcb8374d0af6024d99311167cd2		17,004.68022607 Ether	0.01443934%	2
710	0x2832dde931aa43385d12a4b542433d5cea605268		17,000 Ether	0.01443536%	2
711	0x48e8ea216e2cc0ac022eacded7c0ff7cc981c31c		17,000 Ether	0.01443536%	1
712	0xf030ab48a11787dd08222565864271e6cf206c84		17,000 Ether	0.01443536%	1
713	0xd0d50bd6933668d962f8b601b155a5a6a2d2d178		17,000 Ether	0.01443536%	1
714	0x2acadb3add5d074017eb03a705156c329eb51b99		17,000 Ether	0.01443536%	2
715	0x2116ec8b0ba52f1e40c63ba10e40a823be68d91d		17,000 Ether	0.01443536%	2
716	0xb9bcc7214568633611e91db91b80ef72a02f8777		17,000 Ether	0.01443536%	2
717	0xc7b2b478acaa7acebd4245a9a824af21221cd3f0		17,000 Ether	0.01443536%	2
718	0xf39c4573fa757fbc94151776caaa0afee45950d0		17,000 Ether	0.01443536%	2
719	0xf9badc1eaffbb01bb132872cfe928ad1121e5438		16,999.986014 Ether	0.01443535%	2
720	0xb39b01537a2cb3a32677c6465892f1c6637a1ddb		16,900 Ether	0.01435045%	1
721	0x12eedd04b57ffb7c0d3de58d1ea0d16995d5f748		16,900 Ether	0.01435045%	2
722	0x45e18f9e117f2bcb0efad51ae80fc2b7b6fb8344		16,900 Ether	0.01435045%	1
723	0x60f97534c05d432d18def0d9920c03ac4b215e2c		16,900 Ether	0.01435045%	1
724	0x03acb8c8f020cc9be44ef7639c1e909262381d93		16,900 Ether	0.01435045%	1
725	0x71a3ddf2a2614695a4e85e13ba15afb754a72fe9		16,900 Ether	0.01435045%	1
726	0xab552f41228c5375ba6b5b791e6d1cb03827c04e		16,900 Ether	0.01435045%	1
727	0x6166de40e3681caef80743b3d2aef36e9f1876ae		16,900 Ether	0.01435045%	1
728	0x4f4b4acc3907511d66442b3eda559af03cbbed95		16,900 Ether	0.01435045%	1
729	0x049373187fb5783cfddc6c7cea8fb6e3d426df92		16,900 Ether	0.01435045%	1
730	0x8a6f02b8ba5c575fc668822faeada690d7fd1efc		16,900 Ether	0.01435045%	1
731	0x34c8dc4bb3dc940f7b126c4417634e4da7218383		16,883.53942883 Ether	0.01433647%	2
732	0x81bc4a018472cf6273c18941f6b34e247f313cda		16,880.19850588 Ether	0.01433363%	14
733	0xf51e589bdf6aabccbda45794329f7d0574931a82		16,874.84248602 Ether	0.01432908%	18
734	0x904419cdbbfff16447a74d7ba6c262a77c764cb3		16,801.35164957 Ether	0.01426668%	29
735	0x4ccb325e3ad2da72ebae22569000fce1683d848e		16,777.99357769 Ether	0.01424685%	6
736	0xf9fb1c508ff49f78b60d3a96dea99fa5d7f3a8a6	Harmony: ETH Bridge	16,765.39243132 Ether	0.01423615%	7,384
737	0xd9fb030a5bc34c07708609b1fbcf6c9d001eeb66		16,749.59117647 Ether	0.01422273%	2
738	0x8c7b0bededdcf071ba1c4fa0add63c472759c5c4		16,712.19066707 Ether	0.01419097%	2
739	0xcd08bedee338bf69f38ef49ba64d88043a2d1953		16,708.95841711 Ether	0.01418823%	34
740	0xf5552bc2cdaf997ddb2d08962addeb5c27babf62		16,704.01188652 Ether	0.01418403%	2
741	0x43c891df56dc60a0136cf0c64a0a205ff3b6bfad		16,694.306859 Ether	0.01417579%	2
742	0x5b97a1cd49754878630524298296abcad2b4cc2d		16,647.7 Ether	0.01413621%	4
743	0xb71251ef6a574f9bfe60bf639a3ecc59ab2d9fde		16,642.13606525 Ether	0.01413148%	16
744	0x014d63f0118576f6ef5a47b53b0f3f9efc5a5dd1		16,636.16958511 Ether	0.01412642%	2
745	0x7a7a4f807357a4bbe68e1aa806393210c411ccb3		16,624.98685564 Ether	0.01411692%	25
746	0x3136ed252d6ec340c7d2fb1285c15add1fd4e0fa		16,603.66542313 Ether	0.01409882%	58
747	0x4cb5e0034c893f9fbbcc16e660a26a6f7ca4f3ed		16,600 Ether	0.01409571%	2
748	0x4cad7e8d1be7930b51dccd2f9654c78f2e326453		16,600 Ether	0.01409571%	1
749	0x02215c9655fa9c14d993dc6d75b06aa863c53ec2		16,600 Ether	0.01409571%	1
750	0x98c879587733db42b32a8f4eb2db213a28ff3623		16,593.38386532 Ether	0.01409009%	2
751	0x907c61186ce5b8e9454500e1cbe2142d7e9ad93c		16,592.60555217 Ether	0.01408943%	34
752	0x06b8ad078becc1b07bfd46af32eff499446801f6		16,555.43747295 Ether	0.01405787%	2
753	0xb040c766a8073fc341238bd21ca88d42b777b6ea		16,544.81123562 Ether	0.01404884%	3
754	0x717e889671f07ac04b243b612b2eed394ff630ca		16,520.915324 Ether	0.01402855%	67
755	0x18fc5f64d3a758c62ce03c036705ea887154e550		16,505.81791433 Ether	0.01401573%	2
756	0xa04d81f5c75cc159a72548caed8bb77192715bc8		16,503.75993181 Ether	0.01401398%	2
757	0xf364098e03d5c4a646154fc497793cafa5107de9		16,495.68602334 Ether	0.01400713%	3
758	0xcc8e4606db0983ca93b45c1b1436758eecd2bd37		16,494.70534947 Ether	0.01400630%	2
759	0xc7cd9d874f93f2409f39a95987b3e3c738313925	Musiconomi: MultiSig	16,475.53416533 Ether	0.01399002%	101
760	0xfd3e8b8b6e4ddfdd25d0a79bc99e7cdbf287199d		16,467.59687448 Ether	0.01398328%	2
761	0x4ad341e493917167a99c6f0b7afefb7f081c70b2		16,460.9075422 Ether	0.01397760%	18
762	0xb6c6ad0fa01a17ea88973ad905dca2007cccba32		16,442.46774289 Ether	0.01396194%	39
763	0xb1a01a43418904d67bd8e951373cd25553678459		16,437.1918158 Ether	0.01395746%	2
764	0x4f868c1aa37fcf307ab38d215382e88fca6275e2		16,401.08038925 Ether	0.01392680%	809
765	0x2060a3d40fe510a38cd2861273c5c02262542803		16,400 Ether	0.01392588%	1
766	0x8e88cb696f99f8b047b0be56a6ce743fc4619f66		16,400 Ether	0.01392588%	2
767	0x92469ed213817dceb000a2454d2e3d9eee7c47e2		16,400 Ether	0.01392588%	1
768	0x5b82eec97845749f29514521f5d3a49b2d733276		16,388.72408161 Ether	0.01391630%	2
769	0xb15fcb3d829d8dca8b96ca3217b7db0e8a8a6c8a		16,371.22968039 Ether	0.01390145%	2
770	0x522482000b1c4448f4f8dcde87c6125d19c8ef53		16,328.5160397 Ether	0.01386518%	6
771	0x1aaae4c7ff3fc9b3b5c007802b4a1229c1ecf41e		16,306.61172018 Ether	0.01384658%	2
772	0x44e8039cddff2c5ae124d47212999ce32d4e4430		16,301.97903638 Ether	0.01384264%	2
773	0xc808925bacc99964abe38b52152b73c6c1531d10		16,301.44756913 Ether	0.01384219%	14
774	0x63ed6c4aafe066789b1c91afad0dd9917990b79b		16,300 Ether	0.01384096%	2
775	0x6121278e5d3be46e93cfa6ab2a35134a7279cc5a		16,300 Ether	0.01384096%	2
776	0xb9f1a414cd3e820968fd51840b26cc149a4f24bd		16,300 Ether	0.01384096%	1
777	0x02465b4b1efc21a8ead4b8e7fd33ac01ba2e224a		16,300 Ether	0.01384096%	1
778	0xd9d99bc4a95ceb64f5b9dc709d790dd5c4c7516f		16,296.47657032 Ether	0.01383797%	2
779	0x910cbd523d972eb0a6f4cae4618ad62622b39dbf	Tornado.Cash: 10 ETH	16,270 Ether	0.01381549%	13,794
780	0x6887db27b113d72e6158dfd3fe0e69acd7b1fbcf		16,253.68443887 Ether	0.01380164%	2
781	0xaab72305897ddf54ef56040e9181f29c668f1c6e		16,230.09812238 Ether	0.01378161%	101
782	0xbe3d84dfacaee119ef5685d82c06bfcdee876da2		16,226.78382137 Ether	0.01377879%	2
783	0xcd2926e14c805d3391bf67223f2b7a2fa48be175		16,200 Ether	0.01375605%	1
784	0x134ac9752134362c82256981eb1c4dffccd0df2e		16,200 Ether	0.01375605%	1
785	0xa81b8a4f5809646e4a8d8d7558bbca0c065fa0c3		16,200 Ether	0.01375605%	1
786	0x09ea755f8026604d3f3cc1f99a0eea5c343657d6		16,200 Ether	0.01375605%	1
787	0xd6d07c8f0308832551a17d0b6bc049949dd1504a		16,200 Ether	0.01375605%	1
788	0x0f8487b0c0346cc7a6e905a66f68732072d2e1ea		16,175 Ether	0.01373482%	6
789	0x1efee223012896fe0c66359d30908efd964cdfac		16,160.8264466 Ether	0.01372279%	2
790	0x3dc12115d9d30be692a169ae75deada74eeacd69		16,153.00778198 Ether	0.01371615%	2
791	0x01acb72a6acebbd83849f3d5b4d08aeaad786770		16,145.81198417 Ether	0.01371004%	7
792	0xf9706224f8b7275ee159866c35f26e1f43682e20		16,102.93328901 Ether	0.01367363%	39
793	0x23ea10cc1e6ebdb499d24e45369a35f43627062f	Digix: DGD ETH Refund	16,101.65917381 Ether	0.01367254%	1,808
794	0x33380c6fff5acd2651309629db9a71bf3f20c5ba		16,100.001 Ether	0.01367114%	3
795	0x3ddedbe48923fbf9e536bf9ffb0747c9cdd39eef		16,100.001 Ether	0.01367114%	3
796	0x30511832918d8034a7bee72ef2bfee440ecbbcf6		16,100 Ether	0.01367114%	2
797	0x0ee045956fd1a176d66b31bf7b5e8266a157f759		16,099.99295899 Ether	0.01367113%	2
798	0xde2affa03d4020a44336685e893d82eb8f59be2e		16,094.53257373 Ether	0.01366649%	2
799	0x3088c51b1aaa6d647beef74c5e2f7e0df7078e80		16,093.78784328 Ether	0.01366586%	2
800	0x3ab6a1687c1205cd9da74f079c84deb3369a6124		16,055.177559 Ether	0.01363308%	2
801	0x288a51ea448d4505178410c1fbf768d7f5c1e1cf		16,029.61702328 Ether	0.01361137%	2
802	0xda50ba5e12c01bbef277bb7261c61c5f56a77c26		16,023.814159 Ether	0.01360644%	2
803	0x52fcc78e93ebb66b3e4f6c1583e104eecd122e5a		16,003.07768299 Ether	0.01358884%	17
804	0xc330b360afd9e0b6892f3428989bd5cd543f01c2		16,001.46097787 Ether	0.01358746%	42
805	0x065ca01cbe3a4c16d291cad834f644344c24cf4e		16,000.6341325 Ether	0.01358676%	36
806	0x46e9b06d8e683e28a9b1ca7ced0afe3a4f7f0b29		16,000.63320871 Ether	0.01358676%	12
807	0xde9363fa15552ddb89d5d34376c36c0fcf914d35		16,000 Ether	0.01358622%	2
808	0x0b7bb342f01bc9888e6a9af4a887cbf4c2dd2caf		16,000 Ether	0.01358622%	2
809	0xe2bb4c6272d87a7f7e138c8b92a7d0a66fd47bce		16,000 Ether	0.01358622%	1
810	0xd7efd7a45b2affaab9dee3713321eeb1e0a9dfbb		16,000 Ether	0.01358622%	1
811	0x4b95059fe81b1268648c52976c034b9be117d4d7		15,999.8941139 Ether	0.01358613%	3
812	0xe12c1b0206cba891855b4f434f1bc5e93be952fd		15,990.48063423 Ether	0.01357814%	6
813	0x42917f0799f89366c54f5e7f50cf1bf1046387e8		15,947.38509904 Ether	0.01354154%	2
814	0x8a091a0ba5521dbb6c017a0461f9ed069d97ad5d		15,929.90830543 Ether	0.01352670%	2
815	0x28ba2acec9f711fb89a2b16c76ae842891d212c3		15,928.67987537 Ether	0.01352566%	2
816	0x06051f7af88694201f74c71c4e25f7f4e35a9779		15,922.00079 Ether	0.01351999%	4
817	0x50d1b550f854b785cedf754114e28d496c8a89c1		15,919.96463304 Ether	0.01351826%	669
818	0xee141c878a47b9d8e136d03343dfeef02985661a		15,900 Ether	0.01350131%	1
819	0x15dc298db4f76b7404a0cf4c62785d0af1297397		15,878.13892011 Ether	0.01348274%	2
820	0x8bf6fd55845d30c4a5befe7e0ac046005e29a3ce		15,868.72917377 Ether	0.01347475%	23
821	0x0a65aeba44441f953f6011d29e638ef52c2b2487		15,856.71839504 Ether	0.01346456%	55
822	0x06601571aa9d3e8f5f7cdd5b993192618964bab5		15,831.80429971 Ether	0.01344340%	336
823	0x167a9333bf582556f35bd4d16a7e80e191aa6476	Coinone	15,814.07948522 Ether	0.01342835%	908,998
824	0x55a834b42b33b737b1099b488967bf33a835185d		15,798.11470399 Ether	0.01341479%	2
825	0xc439e34bf68d0bc4e116d8fe1baee89eefbd42d2		15,795.23151346 Ether	0.01341234%	2
826	0xc5f33b0751cbccd6ea28a31a239b9dab09de8a1b		15,783.91769826 Ether	0.01340274%	2
827	0x50f40d6fed3bab7cb6c650e795a02ad753f313f5		15,779.37814624 Ether	0.01339888%	100
828	0x3e47c795962f0e474a0691c28061118642f2a9e5		15,766.79975281 Ether	0.01338820%	259
829	0x3e3586b5be868daa72dbec2ebd0d3340466253bb		15,734.948803 Ether	0.01336116%	7
830	0x3d682fac4e6b71124bcc14da36cc25ac604d4ea1		15,698.75 Ether	0.01333042%	1
831	0x30c1e8a2767ed5589c70fa3647a82e4390b2ef6a		15,695.94074734 Ether	0.01332803%	2
832	0xc8d56677d41f87ad7c4dc86023edb6c02dc7a29c		15,652.16452846 Ether	0.01329086%	2
833	0x139057617f9f88c82647e09424bfc0c745782bef		15,649.55422696 Ether	0.01328864%	2
834	0x41d0b340cdcf791184917bb39a63624129a3990d		15,649.1364528 Ether	0.01328829%	2
835	0x876eabf441b2ee5b5b0554fd502a8e0600950cfa	Bitfinex 3	15,638.64991126 Ether	0.01327939%	2,052,080
836	0x0b42133871c7b496700bb945f68b477f23503534		15,625.25527411 Ether	0.01326801%	4
837	0xc948eb5205bde3e18cac4969d6ad3a56ba7b2347		15,614.45294658 Ether	0.01325884%	240
838	0x0a172c6c79c87babca56115a43443ae6c087cc83		15,591.61974061 Ether	0.01323945%	2
839	0x684bf2573a3fbb92f656787c6ec5b5e7844f29b2		15,500 Ether	0.01316165%	1
840	0xfe7c9c176d4d3ee940af666091a08322329d72fa		15,465.386759 Ether	0.01313226%	2
841	0xeb3b9f824c8551a58a427aeaaa1044866bb5e28e		15,436.78681653 Ether	0.01310798%	146
842	0x80505508d1fc8e8c1a12a964c4cd206058d04e5c		15,402.05475643 Ether	0.01307848%	2
843	0x55ea49d62656959d37f5f42c736bec2dedb2747b		15,258.9854864 Ether	0.01295700%	29
844	0x2e0697ef55ec6727ad0157fb8af5214d14b660f9		15,229.55025015 Ether	0.01293200%	2
845	0xe0ffcd02d93321cd74224250296062532f92147c		15,142.80226232 Ether	0.01285834%	333
846	0x698ad35fd27e5ea9a57c119c7b1770aca092bbfc		15,098.29075478 Ether	0.01282055%	2
847	0x94cc7265c2a0052c92fe2fab6e13a2ea84277078		15,087.32580739 Ether	0.01281123%	51
848	0xdf6b7c8ad562f051d3e3301edba96b245df5e8dc		15,077.60625587 Ether	0.01280298%	328
849	0xd9e11207ac0e44e860557a56556d5d32d1e4abda		15,077.592774 Ether	0.01280297%	17
850	0xeb2629a2734e272bcc07bda959863f316f4bd4cf	Coinbase 6	15,058.85536773 Ether	0.01278706%	2,782,373
851	0xc3979dd79f07fed8dccacb68b73281e58a92d48f		15,001.16162475 Ether	0.01273807%	8
852	0xf476a4c7ae500414c3909cedf56ed63104902176		15,001 Ether	0.01273793%	2
853	0xaa499f3416f92424ce0dbfc4123b62a5481627bc		15,001 Ether	0.01273793%	2
854	0x56817173d4cc0753d4bac76df525d66d8d8c97cd		15,001 Ether	0.01273793%	2
855	0x89cae2a72b931516a75a6f8d38d8349441a1b01c		15,001 Ether	0.01273793%	2
856	0xddda3e3f3fa35d75e3b0a8f1a16bf47828a79534		15,001 Ether	0.01273793%	2
857	0x6ab0575a94d1718a19759522801e0761ffb95722		15,000.15437089 Ether	0.01273721%	12
858	0xa19964d5f49488eb6cb4a5381826f3da58c281b1		15,000.1 Ether	0.01273717%	12
859	0xe621e95e3a8e3b52b51fdcde776b5d0a202510b2		15,000.01 Ether	0.01273709%	2
860	0x8704cabee34a8a77cf47471693b9b71fdb7a071e		15,000 Ether	0.01273708%	1
861	0xf77d5d0b9f8e0234bfd7dbf1958382ddcbe2bb0a		15,000 Ether	0.01273708%	7
862	0x7588c8bb3d823fe031a52ffcf460ce3cbb45060e		15,000 Ether	0.01273708%	4
863	0xa4517e7d5cb46be3266fde747661e0b7b3fb0644		15,000 Ether	0.01273708%	4
864	0x7f3f54201a60a3b221e6ed486caf9f0e9b73adb4		14,977.96387031 Ether	0.01271837%	6
865	0x8f0172b948b0d6700f35ab27a22906fa2e672071		14,953.87739778 Ether	0.01269792%	35
866	0x41f546d659dee7a37186ffc86bc918e8dd1d3c51		14,944.834659 Ether	0.01269024%	2
867	0xe7948d408cb475ecb1a09999ee227a69eed1f566		14,940.49394465 Ether	0.01268655%	4
868	0xf51c4c6672add72588b521b02c10687bdecff5c9		14,930.28493834 Ether	0.01267789%	23
869	0xbe6de4ef596dac8649221ac76bfae5f37ca4e478		14,900.00000006 Ether	0.01265217%	2
870	0x575c493af071e84e9c383573158f3f53740fa900		14,900 Ether	0.01265217%	1
871	0xfa262e2e2abb1c28a3dcf180d4bea14c27531141		14,872.5 Ether	0.01262882%	2
872	0x36eed1a4dd70f0731dd20ef76c32345185a8a042		14,810.2096069 Ether	0.01257592%	60
873	0x7f1cb0fb25bb15334b6a8dae71d0cec7643df70f		14,800.90283218 Ether	0.01256802%	49
874	0x969ae8b1708e825570a1bbf4c9c7d2fc7382badd		14,793.26875399 Ether	0.01256154%	385
875	0x764c64b2a09b09acb100b80d8c505aa6a0302ef2	Truebit Protocol: Purchase	14,790.39089527 Ether	0.01255910%	2,364
876	0x3eb01b3391ea15ce752d01cf3d3f09dec596f650	Kyber: MultiSig	14,763.0975102 Ether	0.01253592%	2,073
877	0xd1a54006ece97a0ff8626a2da881309729b20728		14,724.92140646 Ether	0.01250350%	12
878	0x5fa6b733123b49454f30873dcc099e14db6e19c6		14,700.015 Ether	0.01248235%	5
879	0x265304cb168dde71f0b615b674808456fa2540b5		14,700 Ether	0.01248234%	3
880	0x250400c09b2e7bf2c44d9d3c9d17aab70c137e25		14,700 Ether	0.01248234%	3
881	0x98958f62fc02ff5abbd5f14a65d7606ce881f250		14,668.62178536 Ether	0.01245570%	54
882	0x4fa0d17790939c67f8e8e31146cdc0d9f031f955		14,656.6685045 Ether	0.01244555%	14
883	0xcc6fcfb8b3988043e382a481d6bf482d68897024		14,637.47090835 Ether	0.01242925%	2,063
884	0x03292ac8ca77e64fa5b7d117e86ec61b50ecb450		14,619.09293142 Ether	0.01241364%	54
885	0x9071d1014eed36acf75020168c890d888b80dd38		14,619.09293142 Ether	0.01241364%	56
886	0xa7a203a4fcbbc3f9548207473c8bee3e1310db31		14,619.09293142 Ether	0.01241364%	59
887	0x22edcf3015118e095375cc66e67afd5cbbefc8ee		14,619.09293142 Ether	0.01241364%	58
888	0x3dc55584f79de911f197cde49b540b716fd02eec		14,619.09293142 Ether	0.01241364%	55
889	0xe5928c550b8d5b196db62687bef741ed627907fc		14,539.14476631 Ether	0.01234575%	45
890	0x861f70cf6fe0ac8e15fad59685c14dfdf5d4f51e		14,520.65089937 Ether	0.01233005%	56
891	0x3ac33007a231851aadce52291fd4858e11a10ca3		14,455.972 Ether	0.01227513%	8
892	0x0632dcc37b1fabf2cad20538a5390d23c830962e		14,419.4002 Ether	0.01224407%	160
893	0x816d8cec003b00aa87a10d40edaacade27619ae3		14,400 Ether	0.01222760%	2
894	0x6333a7192ca0ddbacea55f586092a8a75ab4f2fb		14,400 Ether	0.01222760%	2
895	0xe1024372e8335fc3601eb6996cf3dae92edbb904		14,400 Ether	0.01222760%	1
896	0x099206266a54d4d7a41fb5eb5b687ebf7ac153b6		14,312.92540904 Ether	0.01215366%	2
897	0x0778e57eda067231489382e83b968f86880fd1db		14,300 Ether	0.01214269%	1
898	0xc0ce047837d421bc026d0f43764aad659e27336c		14,300 Ether	0.01214269%	1
899	0xb8da92df100b290359a2ddf3627d5d1ecdc978b1		14,251.285 Ether	0.01210132%	0
900	0x11d1dfeb422f9d482baf02f3d72a12ec2b82d373		14,227.64871 Ether	0.01208125%	23
901	0xd07ed350fa581314aaf29422185ddf113088ed95		14,179.40603849 Ether	0.01204028%	4,629
902	0xc4427b82d97f1a3ae7cbeff01a938abe56039227		14,176.96774975 Ether	0.01203821%	14
903	0xc7d4514923e68947a8fbf749b1c74d7cfb83f53e		14,123.00000013 Ether	0.01199239%	2
904	0x3c2d067fd26fd9f56ec1b41560ff744fdaf6acd3		14,108.24284216 Ether	0.01197986%	34
905	0x6890a72965d9c54316a0f345d736f28849328024		14,054.8727 Ether	0.01193454%	14
906	0x69ab22c316c32eb03494f6998be36bdc2379f87a		14,026.689647 Ether	0.01191061%	19
907	0x4c766def136f59f6494f0969b1355882080cf8e0	Bitstamp 5	14,017.55057762 Ether	0.01190285%	24
908	0xae5fe747924014ffb0275eea83e352c6278d5b92		14,001.96065094 Ether	0.01188961%	7
909	0x86a68905cd1504057b00eebe41e94c1b04ee589e		14,001.495569 Ether	0.01188921%	4
910	0x5fd8c3245ce27d3bf9af05c2106d622163793c83		14,000.798427 Ether	0.01188862%	27
911	0xba3f8cf3c14f6cc07de9364462076fce6a234e36		14,000.5796238 Ether	0.01188844%	4
